,system_id,component_id,event_date,event_time,event_type,system_age,component_age,usage_since_last_event_h,FF,cost_event,cost_cumulated
748,6,1412,1982-01-17,23:52:23,failure,105599,714,132,,1200,267000
749,6,1413,1982-01-20,22:35:58,inspection,105670,70,70,,100,267100
750,6,1413,1982-01-28,15:18:24,inspection,105855,255,184,,100,267200
751,6,1413,1982-02-04,16:12:35,inspection,106024,424,168,,100,267300
752,6,1413,1982-02-12,00:45:22,inspection,106200,600,176,,100,267400
753,6,1413,1982-02-14,05:46:46,failure,106253,653,53,,1200,268600
754,6,1414,1982-02-18,23:26:29,inspection,106367,113,113,,100,268700
755,6,1414,1982-02-25,21:37:50,inspection,106533,279,166,,100,268800
756,6,1414,1982-03-05,05:12:59,inspection,106709,455,175,,100,268900
757,6,1414,1982-03-11,06:48:33,failure,106854,601,145,,1200,270100
758,6,1415,1982-03-11,20:20:22,inspection,106868,13,13,,100,270200
759,6,1415,1982-03-19,04:10:12,inspection,107044,189,175,,100,270300
760,6,1415,1982-03-24,21:50:24,inspection,107181,327,137,,100,270400
761,6,1415,1982-04-01,18:31:10,inspection,107370,515,188,,100,270500
762,6,1415,1982-04-02,02:06:08,failure,107378,523,7,,1200,271700
763,6,1416,1982-04-09,08:22:15,inspection,107552,174,174,,100,271800
764,6,1416,1982-04-13,10:20:39,inspection,107650,272,97,,100,271900
765,6,1416,1982-04-18,23:49:48,inspection,107783,405,133,,100,272000
766,6,1416,1982-04-25,03:43:15,inspection,107931,553,147,,100,272100
767,6,1416,1982-05-02,14:24:45,replacement,108110,732,178,True,1000,273100
768,6,1417,1982-05-11,04:02:20,inspection,108316,205,205,,100,273200
769,6,1417,1982-05-19,01:30:10,inspection,108505,395,189,,100,273300
770,6,1417,1982-05-22,15:11:09,inspection,108591,480,85,,100,273400
771,6,1417,1982-05-29,18:59:47,inspection,108762,652,171,,100,273500
772,6,1417,1982-06-06,17:22:49,replacement,108953,842,190,True,1000,274500
773,6,1418,1982-06-13,18:48:08,inspection,109122,169,169,,100,274600
774,6,1418,1982-06-21,03:26:20,inspection,109299,346,176,,100,274700
775,6,1418,1982-06-27,23:07:24,failure,109463,509,163,,1200,275900
776,6,1419,1982-06-28,06:43:02,inspection,109470,7,7,,100,276000
777,6,1419,1982-07-05,12:11:53,inspection,109644,181,173,,100,276100
778,6,1419,1982-07-12,15:46:21,inspection,109815,352,171,,100,276200
779,6,1419,1982-07-20,00:11:03,inspection,109992,529,176,,100,276300
780,6,1419,1982-07-28,04:33:11,replacement,110188,725,196,True,1000,277300
781,6,1420,1982-08-04,19:58:15,inspection,110371,183,183,,100,277400
782,6,1420,1982-08-12,14:41:06,inspection,110558,370,186,,100,277500
783,6,1420,1982-08-18,00:56:20,inspection,110688,500,130,,100,277600
784,6,1420,1982-08-25,17:48:05,replacement,110873,685,184,True,1000,278600
785,6,1421,1982-09-02,05:56:40,inspection,111053,180,180,,100,278700
786,6,1421,1982-09-12,17:39:12,inspection,111305,431,251,,100,278800
787,6,1421,1982-09-20,11:13:53,inspection,111491,617,185,,100,278900
788,6,1421,1982-09-20,13:52:06,failure,111493,620,2,,1200,280100
789,6,1422,1982-09-27,19:24:40,inspection,111667,173,173,,100,280200
790,6,1422,1982-10-05,14:26:08,inspection,111854,360,187,,100,280300
791,6,1422,1982-10-09,15:45:18,failure,111951,457,97,,1200,281500
792,6,1423,1982-10-12,11:18:18,inspection,112019,67,67,,100,281600
793,6,1423,1982-10-21,15:26:30,inspection,112239,287,220,,100,281700
794,6,1423,1982-10-26,03:29:50,inspection,112347,395,108,,100,281800
795,6,1423,1982-10-31,04:44:16,inspection,112468,516,121,,100,281900
796,6,1423,1982-11-07,00:12:36,replacement,112632,680,163,True,1000,282900
797,6,1424,1982-11-14,01:42:19,inspection,112801,169,169,,100,283000
798,6,1424,1982-11-20,22:43:52,inspection,112966,334,165,,100,283100
799,6,1424,1982-11-25,08:52:32,failure,113072,440,106,,1200,284300
800,6,1425,1982-11-26,12:06:53,inspection,113100,27,27,,100,284400
801,6,1425,1982-12-03,20:24:27,inspection,113276,203,176,,100,284500
802,6,1425,1982-12-10,02:44:45,inspection,113426,353,150,,100,284600
803,6,1425,1982-12-16,02:39:46,failure,113570,497,143,,1200,285800
804,6,1426,1982-12-17,14:41:50,inspection,113606,36,36,,100,285900
805,6,1426,1982-12-24,22:24:23,inspection,113782,211,175,,100,286000
806,6,1426,1983-01-01,17:24:00,inspection,113969,398,186,,100,286100
807,6,1426,1983-01-08,16:12:53,inspection,114136,565,166,,100,286200
808,6,1426,1983-01-15,12:54:57,replacement,114300,730,164,True,1000,287200
809,6,1427,1983-01-24,15:56:25,inspection,114519,219,219,,100,287300
810,6,1427,1983-01-31,21:11:43,inspection,114693,392,173,,100,287400
811,6,1427,1983-02-09,00:46:16,inspection,114888,587,195,,100,287500
812,6,1427,1983-02-11,00:06:48,failure,114936,635,47,,1200,288700
813,6,1428,1983-02-17,13:16:47,inspection,115093,157,157,,100,288800
814,6,1428,1983-02-23,18:39:28,inspection,115242,306,149,,100,288900
815,6,1428,1983-03-02,06:17:13,inspection,115398,462,155,,100,289000
816,6,1428,1983-03-04,03:22:59,failure,115443,507,45,,1200,290200
817,6,1429,1983-03-09,14:39:42,inspection,115574,131,131,,100,290300
818,6,1429,1983-03-15,14:35:27,inspection,115718,275,143,,100,290400
819,6,1429,1983-03-21,02:37:00,inspection,115850,407,132,,100,290500
820,6,1429,1983-03-26,19:19:47,failure,115987,543,136,,1200,291700
821,6,1430,1983-03-27,19:32:35,inspection,116011,24,24,,100,291800
822,6,1430,1983-04-03,16:00:32,inspection,116176,188,164,,100,291900
823,6,1430,1983-04-10,22:13:13,inspection,116350,362,174,,100,292000
824,6,1430,1983-04-18,03:29:30,inspection,116523,536,173,,100,292100
825,6,1430,1983-04-22,18:19:29,failure,116634,646,110,,1200,293300
826,6,1431,1983-04-25,10:51:11,inspection,116698,64,64,,100,293400
827,6,1431,1983-05-02,17:43:56,inspection,116873,239,174,,100,293500
828,6,1431,1983-05-10,10:10:13,inspection,117058,423,184,,100,293600
829,6,1431,1983-05-11,07:16:35,failure,117079,444,21,,1200,294800
830,6,1432,1983-05-17,03:14:53,inspection,117219,139,139,,100,294900
831,6,1432,1983-05-24,00:40:18,inspection,117384,305,165,,100,295000
832,6,1432,1983-05-31,02:15:11,inspection,117554,474,169,,100,295100
833,6,1432,1983-06-05,16:16:23,replacement,117688,608,134,False,1000,296100
834,6,1433,1983-06-12,01:45:32,inspection,117841,153,153,,100,296200
835,6,1433,1983-06-18,16:17:12,inspection,118000,312,158,,100,296300
836,6,1433,1983-06-24,19:34:38,inspection,118147,459,147,,100,296400
837,6,1433,1983-07-02,10:58:38,inspection,118330,642,183,,100,296500
838,6,1433,1983-07-09,06:46:23,replacement,118494,806,163,True,1000,297500
839,6,1434,1983-07-16,03:17:58,inspection,118659,164,164,,100,297600
840,6,1434,1983-07-24,10:19:58,inspection,118858,363,199,,100,297700
841,6,1434,1983-07-31,04:38:59,inspection,119020,525,162,,100,297800
842,6,1434,1983-08-08,18:32:49,replacement,119226,731,205,True,1000,298800
843,6,1435,1983-08-14,20:07:11,inspection,119372,145,145,,100,298900
844,6,1435,1983-08-21,02:07:17,inspection,119522,295,150,,100,299000
845,6,1435,1983-08-29,15:26:54,inspection,119727,500,205,,100,299100
846,6,1435,1983-09-06,06:43:53,inspection,119910,684,183,,100,299200
847,6,1435,1983-09-11,12:40:45,failure,120036,810,125,,1200,300400
848,6,1436,1983-09-11,23:13:44,inspection,120047,10,10,,100,300500
849,6,1436,1983-09-19,19:04:50,inspection,120235,198,187,,100,300600
850,6,1436,1983-09-26,06:47:50,inspection,120390,354,155,,100,300700
851,6,1436,1983-10-03,08:44:03,inspection,120560,524,169,,100,300800
852,6,1436,1983-10-11,12:05:09,replacement,120756,719,195,True,1000,301800
853,6,1437,1983-10-17,06:22:58,inspection,120894,138,138,,100,301900
854,6,1437,1983-10-23,11:08:34,inspection,121043,287,148,,100,302000
855,6,1437,1983-10-30,14:57:24,inspection,121214,458,171,,100,302100
856,6,1437,1983-11-08,04:03:40,inspection,121420,663,205,,100,302200
857,6,1437,1983-11-09,14:03:05,failure,121454,697,33,,1200,303400
858,6,1438,1983-11-15,22:45:20,inspection,121606,152,152,,100,303500
859,6,1438,1983-11-22,12:01:59,inspection,121764,309,157,,100,303600
860,6,1438,1983-11-25,22:50:25,failure,121846,392,82,,1200,304800
861,6,1439,1983-12-01,17:02:18,inspection,121985,138,138,,100,304900
862,6,1439,1983-12-08,08:47:06,inspection,122144,297,159,,100,305000
863,6,1439,1983-12-09,09:55:15,failure,122169,323,25,,1200,306200
864,6,1440,1983-12-16,05:36:35,inspection,122333,163,163,,100,306300
865,6,1440,1983-12-22,11:42:11,inspection,122483,313,150,,100,306400
866,6,1440,1983-12-30,13:32:38,inspection,122677,507,193,,100,306500
867,6,1440,1984-01-07,01:20:59,replacement,122857,687,179,True,1000,307500
868,6,1441,1984-01-13,07:06:30,inspection,123007,149,149,,100,307600
869,6,1441,1984-01-20,09:10:49,inspection,123177,319,170,,100,307700
870,6,1441,1984-01-25,21:50:00,inspection,123309,452,132,,100,307800
871,6,1441,1984-02-03,12:42:48,inspection,123516,659,206,,100,307900
872,6,1441,1984-02-07,22:17:19,failure,123622,764,105,,1200,309100
873,6,1442,1984-02-10,16:39:48,inspection,123688,66,66,,100,309200
874,6,1442,1984-02-15,16:49:10,inspection,123808,186,120,,100,309300
875,6,1442,1984-02-22,14:08:13,inspection,123974,351,165,,100,309400
876,6,1442,1984-02-28,21:40:12,inspection,124125,503,151,,100,309500
877,6,1442,1984-03-08,01:53:20,replacement,124321,699,196,True,1000,310500
878,6,1443,1984-03-14,11:13:50,inspection,124475,153,153,,100,310600
879,6,1443,1984-03-24,11:32:49,inspection,124715,393,240,,100,310700
880,6,1443,1984-03-28,22:14:13,inspection,124822,500,106,,100,310800
881,6,1443,1984-03-29,05:24:55,failure,124829,507,7,,1200,312000
882,6,1444,1984-04-06,04:40:22,inspection,125020,191,191,,100,312100
883,6,1444,1984-04-13,16:46:37,inspection,125200,371,180,,100,312200
884,6,1444,1984-04-18,08:08:22,inspection,125312,482,111,,100,312300
885,6,1444,1984-04-25,16:57:51,inspection,125488,659,176,,100,312400
886,6,1444,1984-05-02,23:47:11,replacement,125663,834,174,True,1000,313400
887,6,1445,1984-05-10,22:41:11,inspection,125854,190,190,,100,313500
888,6,1445,1984-05-20,02:15:32,inspection,126074,410,219,,100,313600
889,6,1445,1984-05-28,13:03:15,inspection,126277,613,202,,100,313700
890,6,1445,1984-06-04,12:40:43,replacement,126444,780,167,True,1000,314700
891,6,1446,1984-06-12,02:37:30,inspection,126626,181,181,,100,314800
892,6,1446,1984-06-20,10:15:37,inspection,126826,381,199,,100,314900
893,6,1446,1984-06-25,23:49:48,inspection,126959,515,133,,100,315000
894,6,1446,1984-07-03,14:17:16,replacement,127142,697,182,True,1000,316000
895,6,1447,1984-07-09,02:56:08,inspection,127274,132,132,,100,316100
896,6,1447,1984-07-15,22:04:00,inspection,127438,295,163,,100,316200
897,6,1447,1984-07-22,15:31:49,inspection,127599,457,161,,100,316300
898,6,1447,1984-07-29,00:46:24,replacement,127752,610,153,False,1000,317300
899,6,1448,1984-08-06,12:59:35,inspection,127956,204,204,,100,317400
900,6,1448,1984-08-14,20:04:14,inspection,128156,403,199,,100,317500
901,6,1448,1984-08-21,23:28:49,inspection,128327,574,171,,100,317600
902,6,1448,1984-08-28,07:07:10,replacement,128479,726,151,True,1000,318600
903,6,1449,1984-09-02,23:06:27,inspection,128615,135,135,,100,318700
904,6,1449,1984-09-09,12:40:34,inspection,128772,293,157,,100,318800
905,6,1449,1984-09-13,17:18:48,failure,128873,394,100,,1200,320000
906,6,1450,1984-09-16,23:22:48,inspection,128951,78,78,,100,320100
907,6,1450,1984-09-23,13:33:40,inspection,129109,236,158,,100,320200
908,6,1450,1984-09-29,03:36:23,inspection,129243,370,134,,100,320300
909,6,1450,1984-10-05,15:04:05,inspection,129399,525,155,,100,320400
910,6,1450,1984-10-07,13:28:09,failure,129445,572,46,,1200,321600
911,6,1451,1984-10-13,11:26:50,inspection,129587,141,141,,100,321700
912,6,1451,1984-10-17,13:57:24,inspection,129685,240,98,,100,321800
913,6,1451,1984-10-24,05:03:00,inspection,129845,399,159,,100,321900
914,6,1451,1984-10-30,17:01:26,inspection,130001,555,155,,100,322000
915,6,1451,1984-11-05,20:00:58,replacement,130148,702,146,True,1000,323000
916,6,1452,1984-11-13,07:16:10,inspection,130327,179,179,,100,323100
917,6,1452,1984-11-21,18:43:37,inspection,130530,382,203,,100,323200
918,6,1452,1984-11-29,11:22:57,inspection,130715,567,184,,100,323300
919,6,1452,1984-12-04,08:53:57,replacement,130832,684,117,True,1000,324300
920,6,1453,1984-12-13,11:45:25,inspection,131051,218,218,,100,324400
921,6,1453,1984-12-21,07:26:37,inspection,131239,406,187,,100,324500
922,6,1453,1984-12-29,22:05:19,inspection,131446,613,206,,100,324600
923,6,1453,1985-01-06,03:19:30,replacement,131619,786,173,True,1000,325600
924,6,1454,1985-01-14,12:42:07,inspection,131820,201,201,,100,325700
925,6,1454,1985-01-15,00:56:46,failure,131832,213,12,,1200,326900
926,6,1455,1985-01-20,19:09:54,inspection,131971,138,138,,100,327000
927,6,1455,1985-01-27,06:39:12,inspection,132126,293,155,,100,327100
928,6,1455,1985-02-01,14:16:55,failure,132254,421,127,,1200,328300
929,6,1456,1985-02-03,23:18:08,inspection,132311,57,57,,100,328400
930,6,1456,1985-02-10,12:27:53,inspection,132468,214,157,,100,328500
931,6,1456,1985-02-16,12:56:55,inspection,132612,358,144,,100,328600
932,6,1456,1985-02-22,13:39:15,failure,132757,503,144,,1200,329800
933,6,1457,1985-02-23,12:04:35,inspection,132780,22,22,,100,329900
934,6,1457,1985-03-02,02:47:34,inspection,132938,181,158,,100,330000
935,6,1457,1985-03-10,01:10:32,inspection,133129,371,190,,100,330100
936,6,1457,1985-03-18,04:03:44,replacement,133324,566,194,False,1000,331100
937,6,1458,1985-03-25,20:37:32,inspection,133508,184,184,,100,331200
938,6,1458,1985-04-02,06:37:36,inspection,133686,362,178,,100,331300
939,6,1458,1985-04-06,13:47:36,failure,133789,465,103,,1200,332500
940,6,1459,1985-04-09,00:55:47,inspection,133848,59,59,,100,332600
941,6,1459,1985-04-14,05:33:25,failure,133973,183,124,,1200,333800
942,6,1460,1985-04-15,21:32:56,inspection,134013,39,39,,100,333900
943,6,1460,1985-04-23,01:49:40,inspection,134185,212,172,,100,334000
944,6,1460,1985-05-02,00:42:24,inspection,134400,427,214,,100,334100
945,6,1460,1985-05-08,09:10:22,failure,134553,579,152,,1200,335300
946,6,1461,1985-05-08,20:08:49,inspection,134564,10,10,,100,335400
947,6,1461,1985-05-15,12:45:29,inspection,134724,171,160,,100,335500
948,6,1461,1985-05-22,02:32:51,inspection,134882,329,157,,100,335600
949,6,1461,1985-05-31,06:08:32,replacement,135102,548,219,False,1000,336600
950,6,1462,1985-06-06,23:54:00,inspection,135263,161,161,,100,336700
951,6,1462,1985-06-13,01:24:52,inspection,135409,307,145,,100,336800
952,6,1462,1985-06-17,04:59:55,failure,135508,406,99,,1200,338000
953,6,1463,1985-06-20,14:22:24,inspection,135590,81,81,,100,338100
954,6,1463,1985-06-27,05:17:19,inspection,135749,240,158,,100,338200
955,6,1463,1985-07-03,20:25:20,inspection,135908,399,159,,100,338300
956,6,1463,1985-07-09,09:42:08,inspection,136041,532,133,,100,338400
957,6,1463,1985-07-15,05:01:23,replacement,136181,672,139,True,1000,339400
958,6,1464,1985-07-20,21:03:20,inspection,136317,136,136,,100,339500
959,6,1464,1985-07-26,08:18:45,inspection,136448,267,131,,100,339600
960,6,1464,1985-08-01,18:06:36,inspection,136602,421,153,,100,339700
961,6,1464,1985-08-08,10:57:48,inspection,136762,581,160,,100,339800
962,6,1464,1985-08-13,08:05:27,replacement,136880,699,117,True,1000,340800
963,6,1465,1985-08-19,00:43:00,inspection,137016,136,136,,100,340900
964,6,1465,1985-08-26,08:08:13,inspection,137192,312,175,,100,341000
965,6,1465,1985-09-02,22:02:12,inspection,137374,493,181,,100,341100
966,6,1465,1985-09-07,21:11:19,failure,137493,613,119,,1200,342300
967,6,1466,1985-09-09,17:58:50,inspection,137537,44,44,,100,342400
968,6,1466,1985-09-16,22:00:50,inspection,137710,216,172,,100,342500
969,6,1466,1985-09-23,21:20:36,inspection,137877,384,167,,100,342600
970,6,1466,1985-09-29,07:45:23,inspection,138007,514,130,,100,342700
971,6,1466,1985-10-05,18:36:47,replacement,138162,669,154,True,1000,343700
972,6,1467,1985-10-14,01:11:26,inspection,138361,198,198,,100,343800
973,6,1467,1985-10-23,07:41:00,inspection,138583,421,222,,100,343900
974,6,1467,1985-10-28,17:43:58,inspection,138713,551,130,,100,344000
975,6,1467,1985-11-06,07:08:53,replacement,138919,756,205,True,1000,345000
976,6,1468,1985-11-11,13:54:54,inspection,139045,126,126,,100,345100
977,6,1468,1985-11-20,06:34:33,inspection,139254,335,208,,100,345200
978,6,1468,1985-11-27,08:22:09,inspection,139424,505,169,,100,345300
979,6,1468,1985-12-03,02:20:07,failure,139562,643,137,,1200,346500
980,6,1469,1985-12-04,15:12:16,inspection,139599,36,36,,100,346600
981,6,1469,1985-12-11,03:23:23,inspection,139755,193,156,,100,346700
982,6,1469,1985-12-19,09:24:27,inspection,139953,391,198,,100,346800
983,6,1469,1985-12-26,02:39:40,inspection,140114,552,161,,100,346900
984,6,1469,1986-01-02,09:08:03,replacement,140289,726,174,True,1000,347900
985,6,1470,1986-01-10,17:06:25,inspection,140489,199,199,,100,348000
986,6,1470,1986-01-18,10:15:00,inspection,140674,385,185,,100,348100
987,6,1470,1986-01-21,21:44:31,failure,140757,468,83,,1200,349300
988,6,1471,1986-01-25,05:33:31,inspection,140837,79,79,,100,349400
989,6,1471,1986-02-02,13:50:50,inspection,141037,280,200,,100,349500
990,6,1471,1986-02-07,21:20:56,inspection,141165,407,127,,100,349600
991,6,1471,1986-02-14,05:08:12,inspection,141317,559,151,,100,349700
992,6,1471,1986-02-20,10:40:04,replacement,141466,708,149,True,1000,350700
993,6,1472,1986-02-27,17:20:08,inspection,141641,174,174,,100,350800
994,6,1472,1986-03-06,22:30:35,inspection,141814,347,173,,100,350900
995,6,1472,1986-03-13,05:11:33,inspection,141965,498,150,,100,351000
996,6,1472,1986-03-20,01:04:33,failure,142129,662,163,,1200,352200
997,6,1473,1986-03-20,19:53:00,inspection,142147,18,18,,100,352300
998,6,1473,1986-03-28,14:41:41,inspection,142334,205,186,,100,352400
999,6,1473,1986-04-04,02:42:15,inspection,142490,361,156,,100,352500
